text,true_label,classifier_label,classifier_conf,small_label,small_conf,large_label,large_conf
"Freddie Gray was arrested in a high-crime area on April 12. Footage captured by two cameras showed that Gray could talk and walk as Gray was being put inside a police van. The turn of events was when Gray was found in a dire state upon arrival at the station, urgently in need of medical attention. It was unclear how a healthy man who boarded the van suddenly had severe spinal cord injury. Which led to Gray's death a week after hospitalization at the University of Maryland Medical Center's Shock Trauma Center. At the time of arrest, Gray was being held for possession of a weapon, a ""pocket knife."" The arresting officers had chased Gray down since Gray had fled when Gray came into their sight. CNN reported that there were more than 20 criminal cases against Gray in Maryland some still active when Gray died. Could these have influenced the events?",normal,normal,0.8352929589479654,normal,0.9980732653366725,normal,0.9999996423640822
"In the elections for state attorneys in 2014, Marilyn Mosby won against Gredd Berstein, Mosby is African American, then Mosby declared in a statement that as a black woman understands how the criminal justice affects communities of color, and that will seek equal justice. Around 63% of the population in Baltimore is black but despite this, they face incredible inequality in employment, poverty, incarceration, and health in general.",normal,normal,0.6752336163182462,normal,0.9999980052712296,normal,0.9998858776145565
The Federal Aviation Administration reported a pressurization problem and one passenger fainted.,normal,normal,0.6140351332152132,high,0.9990889488055993,high,0.9999999645892373
Quintanilla urged the fans to join the Indiegogo campaign to support the launch.,normal,high,0.5815077304126461,high,0.9706877692486438,high,0.9999952149055051
"Head coach Dan Benjamin says Lauren Hill was ""an unselfish angel"" after having played for her college basketball and added that she was a role model who lived her life despite going through all the struggles of battling brain cancer. Hill had a quote motivating everyone to be grateful for every moment and appreciate what life had to offer for the future is a mystery.",normal,normal,0.6527179942219914,high,0.9999810748698019,high,0.9997694932780068
"Louis Jordan capsized on a sailboat in the Gulf Stream while looking for good fishing. Before being rescued, the ship capsized two more times. Louis Jordan was able to survive by eating raw fish and collecting rainwater in a bucket. Frank Jordan told CNN that although his son is not an experienced sailor, Louis is strong, physically and spiritually.",normal,normal,0.6628808715372271,normal,0.9999982396563669,normal,0.6187804337438501
"The training records for Robert Bates show that Bates has completed required reserve deputy training according to Oklahoma standards. Bates, a reserve deputy, currently faces charges of second-degree manslaughter. The authenticity of the records has not been confirmed because the sheriff's office denied the media access to the documents.",normal,normal,0.7585772830425026,high,0.9933071490757152,high,0.9999946618442946
"Currently, there are 29 elephants living at the Ringling Bros Center for Elephant Conservation, and 13 more are yet to come. These 200 acres of rural land were created for elephants after the Ringling Bros family decided to stop using elephants for entertainment. According to the CEO of Feld Entertainment, it was difficult to operate with animals in different states, since each had its one regulations. The company also faced several lawsuits from animal rights groups, and those litigations were somewhat expensive.",normal,normal,0.8160506866008123,normal,0.9999994284996211,normal,0.9999996423640822
Many exciting liberal ideas have not been approved by Republican policymakers but are being experimented on as the time to justify local programs has come and local arenas are successfully putting them into action.,normal,normal,0.6569971665637013,high,0.9994472208361969,high,0.7634837635542924
"The victory of a 72-year-old former general, Muhammadu Buhari, in the Nigerian elections, represents, maturity; it's composed of many ethnicities; The victory of a Muslim candidate does not represent the victory of Islamism.",normal,normal,0.5880269753374616,high,0.995929862284104,high,0.9999999837877711
"Officer Darren Wilson shot Michael Brown in Ferguson, the officer said that shot after the struggle, but multiple witnesses have conflicting views of the event.",normal,normal,0.5791960299155616,high,0.9996200154852481,high,0.9999999645892373
There were 28 survivors rescued and 24 bodies recovered. The investigators want to find the wreck of the ship.,normal,normal,0.602744098909016,normal,0.9999952149032234,high,0.9473810466522863
Mui had a hard life due to her physical condition in her skin.,normal,normal,0.6317125575431256,normal,0.9999999999999873,high,0.7879311956428947
Stephen Hawking decided to partner with the young men from Monty Python to reproduce the Galaxy Song. Talent and creativity is unleashed when Hawking decides to redo the song in a personalized computerized voice.,normal,high,0.574173865074217,high,0.995929862284104,high,0.99943852125386
"While most of Corporate America has abandoned record stores to Spotify, many record stores still thrive. This Saturday being Record Store Day, stores host a variety of activities, some serving beer.",normal,high,0.5590607388702982,high,0.9999869928715336,high,0.5428632831725052
"More or less 50 individuals have been rescued from Mobile Bay, as reported by the Coast Guard sources. The Dauphin Island Race, which takes place annually, drew over 100 sailboats.",normal,normal,0.7075025725998129,normal,0.9999974387165679,normal,0.9999998388009077
The critical factor to Clinton's success in the rebranded message is consistency.,normal,normal,0.5549865684106023,high,0.9999994956525917,high,0.9999981837758641
D.C. Police Chief Cathy Lanier believed it was the same person and vehicle involved in the two shootings at the gates of the U.S. Census Bureau's headquarters and in a popular area packed with restaurant patrons. Police picked up a chase by the suspect firing at multiple locations leaving a Census Bureau guard injured.,normal,normal,0.7332267368450945,high,0.9999962733624929,high,0.9999999934496735
An internal inquiry by the Tulsa County Sheriff's Office concluded that Bates was shown special treatment. Some supervisors in the Sheriff's Office were told to forge Bates' records.,normal,high,0.5121049729841924,high,0.9999852610250535,normal,0.8354835371034368
Freddie Gray died on Sunday under unclear circumstances after being taken into police custody. It is not clear if proper protocols and procedures were actually followed.,normal,normal,0.677814613739075,high,0.9626731126558705,high,0.9999962733607158
"Cuba's state-run television and the Vatican have announced that Pope Francis will stop off in Cuba on his way to the United States. Neither have indicated a date as yet. The Pope earned praise from both Presidents' Barack Obama and Raul Castro for his part in restarting diplomatic relations between the two countries, Cuba and the U.S. which was hosted by the Vatican. Pope Francis's visit is expected to be shorter than that of the two previous leaders of the Roman Catholic Church who visited Cuba.",normal,normal,0.8207679862388865,normal,0.9999991684721706,high,0.8128673178375734
Another American city; we set Baltimore on fire this time.,normal,normal,0.6394167501213662,high,0.9999991684721705,high,0.9999995262094421
"Citizens taking part in protests against police violence were arrested across the United States and charged with assault on police officers, disobedience to lawful orders and interference. The rally, organized through social media, was a tribute to Eric Garner, killed by the police in a chokehold, in Baltimore. Police brutality was addressed as a national issue by demonstrators, who were in rather a festive mood. More protests are planned in the coming days.",normal,normal,0.7921124681656265,normal,0.5312093733737562,high,0.9999961550649412
"Maysak, initially a super typhoon has lost steam to become a tropical storm with 70 mph winds, but it could still cause flooding, landslides and other problems in the Philippines.",normal,normal,0.6355164818091816,high,0.9999869928591292,high,0.9999997897568594
Three crucial actions for this year and the next 15 years are outlined in the report.,normal,normal,0.5202672461813282,high,0.9997388096809043,high,0.9999994631249961
"Scientists have discovered brine, a slat that absorbs water from the Martian air and keeps it from freezing. Conditions are still dry, but the research may suggest that a sea once existed.",normal,normal,0.677324962495719,high,0.9988304897349446,high,0.9999611688901312
"Yarmouk refugee camp near Damascus set up in the 1950s, was raided by ISIS on April 1. Life was already bad at the camp being engulfed in the Syrian conflict and ISIS' invasion just made it worse for those living there. 18,000 Palestinian refugees remain in the camp, cut off from vital aid with many refusing to leave. An elderly woman also said that she came to Yarmouk camp at seven years old from Palestine but wouldn't leave at any rate.",normal,normal,0.6804735368990649,normal,0.999704042886487,normal,0.9390248191350352
"Chokal-Ingam, by applying to medical school under the pretence of being of black descent, portrays the plight of American student immigrants.",normal,normal,0.7090646095469394,normal,0.9999999999991122,high,0.9983770329385312
"Abu Khdeir's name is on the memorial wall, at Jerusalem's Mount Herzi, but the Palestinian teenager's name will be removed. His father said no one gave permission to put his son's name on the memorial wall. Members of Almagor would remove their own family members' names from the wall if the name isn't removed.",normal,normal,0.6963197120933082,normal,0.9999989322967481,normal,0.9999999898546464
"The killing of Ron Lane, an employee at Wayne Community College in Goldsboro, North Carolina, by Morgan Stancil, may have been a hate crime, authorities said Tuesday.",normal,high,0.5184039352249441,high,0.999999694097919,high,0.9999999856927652
"Hundreds of gays and lesbians flee Iran where homosexuality is illegal and find refuge in Denizli, Turkey. To explore her fascination with identity issues, Photographer, Laurance Rasti traveled to Denizli, Turkey.",normal,high,0.5190065312914905,high,0.9980732653366725,normal,0.9999999837877558
"In Afghanistan, a cameraman from CNN filmed a group of fighters parading ISIS flags. A U.S. official complained that ISIS militants have no competence yet always attempting to recruit the young, angry, and disenchanted Taliban men. The wild feuds between ISIS and the Taliban mean that ISIS fighters risk death for brandishing the flag.",normal,normal,0.5533418818002032,high,0.9978172814775967,high,0.9999964991455855
Frank Kaminsky led the Wisconsin Badgers with 20 points and 11 rebounds during the NCAA men's basketball Final Four at Indianapolis. Wisconsin head coach said they kept battling on every possession. The Badgers are looking to win their first title since 1941.,normal,normal,0.5374281457217176,normal,0.9999984465015046,normal,0.9999999990853682
"Earthquake scientists have been expecting major events in Nepal since 1934. In as much as the scientists, were exuding confidence that an earthquake would definitely occur, the big question was on the timing of the great event. Indeed, an earthquake with a magnitude of 7.8 hit Nepal. Population density, coupled with weak building infrastructure, results in heightened damages whenever an earthquake occurs, U. S. Geological Survey spokesman, Gavin Hayes told CNN. In addition, Ravilious told CNN that such an earthquake could cause serious damage in Nepal due to the fact that the country was landlocked and had very weak infrastructure.",normal,normal,0.7491088526657912,normal,0.9999989322968754,high,0.9999999634651617
"Andrew Getty appears to have died of natural causes. Detective Meghan Aguilar said Andrew Getty, 47, had several health issues. The body was found near a bathroom at Getty's home.",normal,normal,0.6353830445951147,normal,0.9999852610180255,high,0.999999996654419
Curtsinger and Curtsinger's wife have eight counts each for participating in organized crime.,normal,normal,0.6717666937179424,high,0.9999984465022455,normal,0.9999999476662613
"The boat journey from Djbouti to Aden through a safe route mapped by the Djiboutian Coast Guard is described by CNN's Nima Elbagir. With stomach-churning waters, the journey took longer than intended. The boat approached the Yemeni coast after the second sunset. As the group entered the port, all they could hear was commotion and desperation. The ship returned with 60 refugees trying to flee Yemen's conflict, but it was too late when the group realized that the evacuees were charged $300 per person as an exit fee. Those who lacked sufficient funds put back behind the port's gates. Those that did shared the day-and-a-half journey home and were the fortunate ones. Thousands more still wait in Yemen, hoping to reach a secure port as well.",normal,normal,0.7573311138674181,normal,0.9999962733607158,normal,0.9859363729567545
"A Catholic Reads the Bible, covers the Book of Genesis, chapters 1-11. It is a story to make you realize the power of God.",normal,normal,0.5016656295413527,high,0.9947798743064415,high,0.9999662627752353
"Despite having an immense cultural heritage, Italy doesn't know how to exploit it.",normal,normal,0.5034847859853062,high,0.9626731126558706,high,0.9881308789536605
"On Monday night, a top AQAP leader, named Ibrahim al-Rubaish, was killed in what the group's media called a ""crusader airstrike.""",normal,normal,0.6236729193477384,normal,0.9999998555020307,normal,0.9999999943972036
"There are two kinds of drug possession under the law: actual (when you physically have it) and constructive (when you don't physically have it), although couriers can have something without ""possessing"" it.",normal,high,0.6337555984628978,high,0.9999546021096511,high,0.9999997897564584
"A catholic didn't know about Seth, the third son of Adam. Laura realizes that Adam bore Seth at 130 years and actually most of the known descendants are from the lineage of Seth.",normal,normal,0.6695161479628327,normal,0.9999952149100685,normal,0.9999978766215376
"Because drinking is such a big component of Korean culture, Seoul traffic is supposed to correspond to the city's hoesik culture, drinking fests held by almost every company in South Korea at least once a month.",normal,normal,0.7201753905838603,high,0.9999967112493664,high,0.9999998802068873
"Molly Schuyler broke her own record of two 72-ounce steaks and sides, set last year, Schuyler's rivals included football players, pro wrestlers and competitive eaters. A landmark Texan restaurant offers the ""72-ounce challenge"".",normal,normal,0.560352895693958,high,0.9999910603122207,high,0.7122321842389469
"On Tuesday, a new world record was set by a Japan Railway maglev train hitting 374 miles per hour in Yamanashi.",normal,normal,0.751825363341524,normal,0.9999990577563047,high,0.7662936430859597
"With 60% of the priority zone covered in the search for Malaysia Flight 370 that vanished in 2014, officials from Malaysia, Australia and China doubled the underwater search area.",normal,normal,0.6530403871411369,normal,0.9999970976893987,high,0.6992544210587586
"In North Charleston, the police officer Michael Slager stops Walter Scott for driving with a broken taillight, minutes later, the police officer killed Scott by several shootings in the back, and the black community seethed with rage because they know an injustice was done, North Charleston police arrested Slager on murder charges, a police officer was sickened when they saw the video in which Slager killed Scott in cold blood.",normal,normal,0.6080406104303523,normal,0.9999987901344607,normal,0.9999998461828238
